EMD-75832	Cryo-EM of T2SS OutG pilus	Sonani RR, Lejeune M, Ivashchenko S, Bardiaux B, Vos M, Francetic O, Shevchik VE, Izadi-Pruneyre N, Egelman EH	REL	2026-09-23
EMD-75833	Cryo-EM of T2SS PulG pilus	Sonani RR, Lejeune M, Ivashchenko S, Bardiaux B, Vos M, Francetic O, Shevchik VE, Izadi-Pruneyre N, Egelman EH	REL	2026-09-23
EMD-76055	GluA2-y5-CNIH1 open state + RR2b + Glu (LBD-TMD)	Gangwar SP, Newton TP, Yen LY, Sobolevsky AI	REL	2026-09-23
EMD-76150	Cryo-EM of Hxc endopilus	Sonani RR, Ball G, Chouikha I, Durand E, Voulhoux R, Egelman EH	REL	2026-09-23
EMD-76151	Cryo-EM of Xcp endopilus	Sonani RR, Ball G, Chouikha I, Durand E, Voulhoux R, Egelman EH	REL	2026-09-23
EMD-76217	Cryo-EM structure of NifI free Nitrogenase MoFe protein from Methanosarcina acetivorans	Kashyap R, Antony E	REL	2026-09-23
EMD-77045	3,5-difluoro-L-phenylalanine bolaphile peptide	Das A, Conticello VP	REL	2026-09-23
EMD-77153	4-fluoro-L-phenylalanine bolaphile peptide	Das A, Conticello VP, Wang F, Zia A, Eastep GN	REL	2026-09-23
EMD-78079	Cryo-EM structure of Nitrogenase MoFe protein from Methanosarcina acetivorans bound to the NifI inhibitor complex in strictly anaerobic condition	Kashyap R, Antony E	REL	2026-09-23
EMD-78690	Non-uniform refinement consensus map of mGluR8 bound to agonist, PAM, and G protein heterotrimer	Marx DC, Levitz JT	REL	2026-09-23
EMD-78692	Local refinement of LBD of mGluR8 bound to agonist, PAM, and G proteins	Marx DC, Levitz JT	REL	2026-09-23
EMD-78693	Local refinement of agonist-bound mGluR8 CRD and TMD in complex to G protein heterotrimer	Marx DC, Levitz JT	REL	2026-09-23
EMD-78695	Local Refinement of mGluR8 TMD and G protein heterotrimer in complex	Marx DC, Levitz JT	REL	2026-09-23
EMD-78696	Local Refinement of G protein heterotrimer bound to scFv14 when in complex with active mGluR8	Marx DC, Levitz JT	REL	2026-09-23
EMD-78722	Local Refinement of mGluR8 LBD when in complex with beta-arrestin-1	Marx DC, Levitz JT	REL	2026-09-23
EMD-78723	Local refinement of agonist/PAM bound mGluR8 chain A LBD and CRD when in complex with beta-arrestin-1	Marx DC, Levitz JT	REL	2026-09-23
EMD-78724	Consensus non-uniform refinement map of agonist/PAM bound mGluR8 in complex with beta-arrestin-1	Marx DC, Levitz JT	REL	2026-09-23
EMD-78725	Local Refinement of agonist/PAM bound mGluR8 chain B CRD and TMD when in complex with beta-arrestin-1	Marx DC, Levitz JT	REL	2026-09-23
EMD-79000	LPT translocon complex from Flavobacter johnsoniae - focus volume, membrane and extracellular regions	Lea SM, Berks BC	REL	2026-09-23
EMD-79001	LPT translocon complex from Flavobacter johnsoniae - focus volume, periplasmic regions	Lea SM, Berks BC	REL	2026-09-23
EMD-79006	LPT translocon complex from Flavobacter johnsoniae - consensus volume	Lea SM, Berks BC	REL	2026-09-23
EMD-79027	Cryo EM structure of a formate acetyltransferase (PFL) from Amygdalobacter nucleatus in complex with CoA	Liu L, Lovell S, Hammons AM, Seattle Structural Genomics Center for Infectious Disease (SSGCID)	REL	2026-09-23
EMD-82472	Iota toxin Ib D452A prepore	Yamada T, Nakanishi R, Sugita Y, Ninomiya Y, Yoshida T, Noda T, Tsuge H	REL	2026-09-23
EMD-55008	Zuzalysin bi-pentamer	Rodriguez-Banqueri A, Gomis Ruth FX, Eckhard U, Potempa J, Glatt S, Koziej L, Madej M	REL	2026-09-23
EMD-55694	Murine RNF213	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55695	Murine RNF213 (Consensus refinement)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55696	Murine RNF213 (Focused refinement of ATPase domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55697	Murine RNF213 (Focused refinement of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55698	Murine RNF213 (Focused refinement of top of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55699	Murine RNF213 (Focused refinement of CBM20 domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55700	Murine RNF213 (Focused refinement of E3 module)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55701	Murine RNF213 (Focused refinement of E3 shell)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-57153	Cryo-EM structure of 3-methylcrotonyl-CoA carboxylase (MCC) complex (CT-engaged BCCP state) from Mycobacterium smegmatis	Yadav A, Geibel SRJ	REL	2026-09-23
EMD-57214	Cryo-EM structure of human CCDC103/DNAAF19 in complex with RUVBL1/2	Wood E, Ochi T	REL	2026-09-23
EMD-57217	Focused map of human DNAAF19-RUVBL1/2 without the external DII domains.	Wood E, Ochi T	REL	2026-09-23
EMD-57239	Focused map of the external DII domain of RUVBL2 in complex with DPCD	Wood E, Ochi T	REL	2026-09-23
EMD-58387	Mouse 80S ribosome, eL41 KO (sg2 F6), empty 80S	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58388	Mouse 80S ribosome, eL41 KO (sg2 F6), A/P,P/E-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58389	Mouse 80S ribosome, eL41 KO (sg2 F6), empty 80S (2)	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58390	Mouse 80S ribosome, eL41 KO (sg2 F6), eEF2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58684	Cryo-EM structure of 3-methylcrotonyl-CoA carboxylase (MCC) complex (BC-engaged BCCP state)from Mycobacterium smegmatis	Yadav A, Geibel SRJ	REL	2026-09-23
EMD-59048	In-cell structure of the human SSU processome state preA1-exo	Zhao X, Mahamid J, Mueller CW	REL	2026-09-23
EMD-59068	In-cell structure of the human pre-60S state A	Zhao X, Mahamid J	REL	2026-09-23
EMD-59069	In-cell structure of the human pre-60S state B	Zhao X, Mahamid J, Mueller CW	REL	2026-09-23
EMD-59070	In-cell structure of the human pre-60S state C	Zhao X, Mahamid J, Mueller CW	REL	2026-09-23
EMD-59072	In-cell structure of the human pre-60S state E	Zhao X, Mahamid J, Mueller CW	REL	2026-09-23
EMD-59437	Murine RNF213 (Y434A) (Focused refinement of ATPase domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59438	Murine RNF213 (Y434A) (focused refinement of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59439	murine RNF213 (Y434A) (focused refinement of top of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59444	Murine RNF213 (Y434A)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59854	Cryo-electron tomogram of MEF cell containing polyglucosan	Yip MCJ, Naydenova K, Otten EG, Heatley A, Moe A, Anton L, de los Reyes-Ramirez L, Jolin HE, Langevin F, Wiacek M, Franco C, Bertolotti A, Kukulski W, McKenzie ANJ, Randow F	REL	2026-09-23
EMD-63832	Cryo-EM structure of D-peptide-GPCR-Gq complex	Liu SH, Zhang YJ, Hua T, Liu ZJ	REL	2026-09-23
EMD-66226	structure of hOCTN1-Ergothioneine complex	Xu B, Wang Y	REL	2026-09-23
EMD-66227	Structure of hOCTN1 in apo state	Xu B	REL	2026-09-23
EMD-66259	CryoEM structure of a dNTPase from Vibrio cholerae	Xu ZX, Zhang K	REL	2026-09-23
EMD-66261	CryoEM structure of a dNTPase from Vibrio cholerae with dGTP	Xu ZX, Zhang K	REL	2026-09-23
EMD-66272	Structure of dimeric Tribolium castaneum (Tc) PINK1 L552R mutant in complex with Ca2+	Xu HQ, Liu XY, Xue JR, Li BX, Yu XR, Chen C, Qin XH, Mi LZ, Liu Z	REL	2026-09-23
EMD-66275	Structure of dimeric autoinhibited Tribolium castaneum (Tc) PINK1 L552R mutant	Xu HQ, Liu XY, Xue JR, Li BX, Yu XR, Chen C, Qin XH, Mi LZ, Liu Z	REL	2026-09-23
EMD-66285	CryoEM structure of a dNTPase from Vibrio cholerae with GTP	Xu ZX, Zhang K	REL	2026-09-23
EMD-66287	CryoEM structure of a dNTPase from Vibrio cholerae with GTP	Xu ZX, Zhang K	REL	2026-09-23
